hidden_layers,n_layers,total_units,learning_rate,alpha,batch_size,n_iterations,val_mae,val_rmse,test_mae,test_rmse
"(64, 32)",2,96,0.0045,0.0004,8,13,0.38332788817755736,0.4642921459073351,0.3655766416373864,0.4309239885638839
"(64, 32)",2,96,0.0045,0.0004,9,15,0.3465161066936235,0.46467976181317516,0.33103887142114513,0.42671032249114554
"(64, 32)",2,96,0.0045,0.0004,10,12,0.38258839638308006,0.4818254318455117,0.3716880609471985,0.4460191958051858
"(64, 32)",2,96,0.0045,0.0005,6,13,0.3789234358360606,0.47594531969381715,0.3643582009574861,0.4426368938597892
"(64, 32)",2,96,0.0045,0.0005,7,12,0.37486872855816894,0.4823104743235649,0.3623081103683626,0.44141445976798654
"(64, 32)",2,96,0.0045,0.0005,8,15,0.3527329470761559,0.4704053628163869,0.3273220913084532,0.41439209165304136
"(64, 32)",2,96,0.0045,0.0005,9,15,0.3521905895262805,0.47237043036616283,0.3364203964304862,0.4310467663602357
"(64, 32)",2,96,0.0045,0.0005,10,15,0.359237468030468,0.46666926235102624,0.33312324451275804,0.4193778549971303
"(64, 32)",2,96,0.0045,0.0006,6,13,0.3797121834739945,0.47617355658941923,0.3631571833459899,0.44028043935223127
"(64, 32)",2,96,0.0045,0.0006,7,12,0.3740725107990876,0.48263679390831615,0.3619373354539683,0.4411462014877597
"(64, 32)",2,96,0.0045,0.0006,8,13,0.38149539022522455,0.46212958086106554,0.36475830199724985,0.4310654131727193
"(64, 32)",2,96,0.0045,0.0006,9,15,0.3426891350636662,0.4592349423919423,0.3373892379454076,0.4258041565827557
"(64, 32)",2,96,0.0045,0.0006,10,15,0.3627693647716507,0.47190488087150384,0.3348000806536776,0.41914459757533634
"(64, 32)",2,96,0.0045,0.0007,6,15,0.3385298822538602,0.45994770589943273,0.32558268096030873,0.4106212651334267
"(64, 32)",2,96,0.0045,0.0007,7,12,0.37440923573760043,0.48262344425483217,0.3623078722612744,0.4412139491528389
"(64, 32)",2,96,0.0045,0.0007,8,13,0.3831176420919663,0.46197790363044244,0.3640514242794491,0.43075841491864253
"(64, 32)",2,96,0.0045,0.0007,9,15,0.34367683025636403,0.46398004381407365,0.3261412987041868,0.4222222624957209
"(64, 32)",2,96,0.0045,0.0007,10,15,0.3586294657822521,0.46824769022497154,0.33252491970279646,0.41848838047467085
"(64, 32)",2,96,0.0045,0.0008,6,13,0.3852215688268485,0.47540505566245694,0.3695695596384082,0.44432854346740547
"(64, 32)",2,96,0.0045,0.0008,7,12,0.37439098009691957,0.48223892804000046,0.3622270724632907,0.4407901726140393
"(64, 32)",2,96,0.0045,0.0008,8,13,0.38495998508328994,0.4634624674228762,0.36635248755599054,0.43272026957055537
"(64, 32)",2,96,0.0045,0.0008,9,15,0.34927931428044395,0.463184599161652,0.3356902310154463,0.42507703894228677
"(64, 32)",2,96,0.0045,0.0008,10,12,0.37681430576569996,0.47909154363455625,0.36903071924714487,0.44561207790482
"(64, 32)",2,96,0.0045,0.0009,6,13,0.38384748478134667,0.4788259655555598,0.3684536690521289,0.44385313387592695
"(64, 32)",2,96,0.0045,0.0009,7,12,0.3736614587020076,0.4820753997097453,0.36206112134320356,0.4415101068646242
"(64, 32)",2,96,0.0045,0.0009,8,13,0.38333772148437845,0.46181511135295383,0.36535244092715613,0.43165074940051223
"(64, 32)",2,96,0.0045,0.0009,9,15,0.3453489424868809,0.45915435376984853,0.3321369661136712,0.4244561937780969
"(64, 32)",2,96,0.0045,0.0009,10,12,0.37662753776806,0.4783858509955483,0.36807875426632486,0.44398508153980426
"(64, 32)",2,96,0.0046,0.0001,6,15,0.34078092663702914,0.46323994248424555,0.3245473462003954,0.41149172394139893
"(64, 32)",2,96,0.0046,0.0001,7,12,0.37246474653087724,0.4821646864518725,0.36263601451811506,0.4448870866414276
"(64, 32)",2,96,0.0046,0.0001,8,13,0.3783634071948998,0.46463154240480675,0.3631313796109922,0.4316798205710182
"(64, 32)",2,96,0.0046,0.0001,9,15,0.34327370612938984,0.4632798910067075,0.3345722579084272,0.4307399095666129
"(64, 32)",2,96,0.0046,0.0001,10,12,0.3815090414054733,0.48136433147625896,0.37065885489907513,0.44449389115567184
"(64, 32)",2,96,0.0046,0.0002,6,13,0.37500164507866285,0.4707975278571397,0.363389462111852,0.4405996920626071
"(64, 32)",2,96,0.0046,0.0002,7,12,0.37221982489048194,0.48328792053045044,0.35995959196589145,0.4422728926344811
"(64, 32)",2,96,0.0046,0.0002,8,13,0.3810408150698641,0.4625275762565591,0.3650824757279307,0.4314551378784607
"(64, 32)",2,96,0.0046,0.0002,9,13,0.39243130079419963,0.4608936910266342,0.3744760449547253,0.437138686698374
"(64, 32)",2,96,0.0046,0.0002,10,12,0.381239934312052,0.48074471387787704,0.3701670437291441,0.44396543994606114
"(64, 32)",2,96,0.0046,0.0003,6,15,0.3452005102586789,0.46397355251640127,0.331788778655006,0.4168791969333977
"(64, 32)",2,96,0.0046,0.0003,7,12,0.3690583757879869,0.4830965864667791,0.3594264494561127,0.4435948471869132
"(64, 32)",2,96,0.0046,0.0003,8,13,0.38210798384583916,0.46343639452067215,0.36274429553656157,0.4286977828331079
"(64, 32)",2,96,0.0046,0.0003,9,15,0.349831142180577,0.4705207859460729,0.33156046504364683,0.42462295585755655
"(64, 32)",2,96,0.0046,0.0003,10,15,0.35956955527104467,0.46469112426754416,0.3309464309467375,0.4120107576138902
"(64, 32)",2,96,0.0046,0.0004,6,13,0.37073330210207267,0.4755150601227012,0.3529597291665925,0.43289710368476914
"(64, 32)",2,96,0.0046,0.0004,7,12,0.37279489514112724,0.4830121326227533,0.36021306614999626,0.4420412885025818
"(64, 32)",2,96,0.0046,0.0004,8,12,0.3708376482978694,0.4766185065814841,0.3645142720238381,0.4438654141203531
"(64, 32)",2,96,0.0046,0.0004,9,13,0.38881007867695294,0.46119521399451346,0.37271457175120515,0.4380135123462715
"(64, 32)",2,96,0.0046,0.0004,10,12,0.38155584352697436,0.48181767510114387,0.3698023636370334,0.44361794723066517
"(64, 32)",2,96,0.0046,0.0005,6,13,0.374874331311091,0.475975916660436,0.358099443434861,0.43711836233168255
"(64, 32)",2,96,0.0046,0.0005,7,12,0.3723151919585832,0.48317890791475365,0.360426894802031,0.44271210851512693
"(64, 32)",2,96,0.0046,0.0005,8,13,0.38430348441651724,0.4634251267709886,0.3670109950527722,0.4316069190900327
"(64, 32)",2,96,0.0046,0.0005,9,15,0.3518390990954475,0.4654729189527873,0.3333319535630273,0.42210493538249
"(64, 32)",2,96,0.0046,0.0005,10,12,0.38142848366139637,0.481397878837133,0.37103938736341374,0.4448802778009203
"(64, 32)",2,96,0.0046,0.0006,6,13,0.3771887773662193,0.4768776608109097,0.3597413246739743,0.43814474750746707
"(64, 32)",2,96,0.0046,0.0006,7,12,0.37350613133116495,0.4828572217032566,0.36076206263436594,0.44167401449544225
"(64, 32)",2,96,0.0046,0.0006,8,13,0.38118736888065263,0.46268477785926687,0.36510420864009885,0.4332770805913009
"(64, 32)",2,96,0.0046,0.0006,9,15,0.3559077040549147,0.4687817707474425,0.3401094845314785,0.4286635379323328
"(64, 32)",2,96,0.0046,0.0006,10,12,0.3817205046443746,0.481770758359742,0.3696620411804965,0.4434308614783842
"(64, 32)",2,96,0.0046,0.0007,6,13,0.37635604242790993,0.4766535708018998,0.35926630961883604,0.43817591698062996
"(64, 32)",2,96,0.0046,0.0007,7,13,0.3887528184009609,0.47379934997053386,0.37122181857448244,0.4407554044420309
"(64, 32)",2,96,0.0046,0.0007,8,13,0.3807970208725377,0.46296996775350047,0.3670426647257733,0.43399058315063394
"(64, 32)",2,96,0.0046,0.0007,9,15,0.3554485937630686,0.4638222026359583,0.33522399587770724,0.4222990529181907
"(64, 32)",2,96,0.0046,0.0007,10,12,0.38177814749491734,0.4817852265953026,0.36964086659944495,0.44336801737141235
"(64, 32)",2,96,0.0046,0.0008,6,13,0.3722830331902196,0.4687938717837091,0.3608912786211497,0.4364382007182668
"(64, 32)",2,96,0.0046,0.0008,7,12,0.3742901101381573,0.4819795301824921,0.3613986653328639,0.44055896800857713
"(64, 32)",2,96,0.0046,0.0008,8,13,0.38051938547754993,0.46304939580269455,0.36475061375763845,0.4311345098072769
"(64, 32)",2,96,0.0046,0.0008,9,13,0.38647724634980873,0.4589437805433978,0.37107466329676064,0.4348601010872113
"(64, 32)",2,96,0.0046,0.0008,10,12,0.3817397395099538,0.48155595768598275,0.36976688814671616,0.4433316993937225
"(64, 32)",2,96,0.0046,0.0009,6,13,0.3763537822981489,0.47693983905013604,0.3600649575752914,0.4391381171628043
"(64, 32)",2,96,0.0046,0.0009,7,12,0.3707320057623542,0.48181664851559414,0.3598843247190456,0.4418855354611106
"(64, 32)",2,96,0.0046,0.0009,8,13,0.3837207980022713,0.46432988199581865,0.3680524451522034,0.4333153935900689
"(64, 32)",2,96,0.0046,0.0009,9,13,0.3883574085496099,0.46054361643422537,0.3733525324077002,0.43685951374804083
"(64, 32)",2,96,0.0046,0.0009,10,12,0.3819366730918504,0.48159091000424376,0.36958100490613965,0.44301883848081763
"(64, 32)",2,96,0.0047,0.0001,6,15,0.342228769185969,0.45694712612680005,0.32844499006262884,0.4098410435180715
"(64, 32)",2,96,0.0047,0.0001,7,13,0.3866946724481377,0.469344309366947,0.37044810174763015,0.4391694950447583
"(64, 32)",2,96,0.0047,0.0001,8,13,0.3787749933173186,0.46031770688648427,0.3650866607070198,0.4321094816804144
"(64, 32)",2,96,0.0047,0.0001,9,15,0.3459626612363394,0.46527496982490646,0.3289956843590262,0.42520855798826923
"(64, 32)",2,96,0.0047,0.0001,10,12,0.37916443160687474,0.48163537789213723,0.3677737371662248,0.4434810364646133
"(64, 32)",2,96,0.0047,0.0002,6,13,0.3778560793723882,0.4807990902401921,0.3627631023457625,0.4429393806495803
"(64, 32)",2,96,0.0047,0.0002,7,12,0.37121115515046516,0.4830428458543492,0.35963555952752246,0.4435759799533799
"(64, 32)",2,96,0.0047,0.0002,8,12,0.3718767378911131,0.4751258697664633,0.36275079918706876,0.4395333476143073
"(64, 32)",2,96,0.0047,0.0002,9,13,0.3924391576255567,0.4620242300994007,0.374009934193853,0.43787031596630427
"(64, 32)",2,96,0.0047,0.0002,10,12,0.3796634490827353,0.4808444270100047,0.3705726353465101,0.4457560589368692
"(64, 32)",2,96,0.0047,0.0003,6,15,0.3425882359493507,0.4609659017263698,0.327033260923796,0.4123503535093942
"(64, 32)",2,96,0.0047,0.0003,7,12,0.3714523408751065,0.4860416093739645,0.35824974267542387,0.4435468941726507
"(64, 32)",2,96,0.0047,0.0003,8,15,0.35248520209538314,0.4731695875926665,0.32876888173553076,0.4145017338812394
"(64, 32)",2,96,0.0047,0.0003,9,13,0.3912389163546509,0.4591711652425061,0.3733312266729766,0.4371733269246044
"(64, 32)",2,96,0.0047,0.0003,10,15,0.36062072522428584,0.465878184998973,0.32950587437831547,0.411470299689782
"(64, 32)",2,96,0.0047,0.0004,6,15,0.34990517519517794,0.4683781637764974,0.33538013222672974,0.4167877793846557
"(64, 32)",2,96,0.0047,0.0004,7,12,0.37169033145966374,0.48560635172625793,0.35872305882295924,0.44368161662953304
"(64, 32)",2,96,0.0047,0.0004,8,13,0.38262758409571346,0.45973176553121087,0.36597008367501804,0.43172359548440764
"(64, 32)",2,96,0.0047,0.0004,9,13,0.3934649795053599,0.46250486851668043,0.37408032069219105,0.4382781539947419
"(64, 32)",2,96,0.0047,0.0004,10,12,0.3800141698504852,0.4812329763351059,0.3689886113168656,0.4440370959313144
"(64, 32)",2,96,0.0047,0.0005,6,15,0.34678017118881843,0.4634458157164451,0.33659378100166387,0.4199375122820846
"(64, 32)",2,96,0.0047,0.0005,7,13,0.3866680544921198,0.4703982786496752,0.3676872755569277,0.4362339906157813
"(64, 32)",2,96,0.0047,0.0005,8,13,0.3824120883493328,0.4594027631711156,0.3668027815486861,0.43232581319506364
"(64, 32)",2,96,0.0047,0.0005,9,13,0.39282075977265785,0.4620548335121373,0.3766523904525393,0.4405744416947038
"(64, 32)",2,96,0.0047,0.0005,10,12,0.37981636515933037,0.48152474810968826,0.36844347382777765,0.443574377703888
"(64, 32)",2,96,0.0047,0.0006,6,13,0.37167776679909426,0.4781158320713017,0.3623706137440931,0.44584462726510843
"(64, 32)",2,96,0.0047,0.0006,7,12,0.3697629484250574,0.4849553074388962,0.35862288656920766,0.4437978116798348
"(64, 32)",2,96,0.0047,0.0006,8,13,0.38121785680139764,0.4591282043358633,0.3653066622091337,0.4317731849542696
"(64, 32)",2,96,0.0047,0.0006,9,13,0.3924473069256254,0.4620538882169335,0.37621109668688896,0.44013585214570816
"(64, 32)",2,96,0.0047,0.0006,10,12,0.3797644078435817,0.48159282835052575,0.3683388805388114,0.4429913553045297
"(64, 32)",2,96,0.0047,0.0007,6,15,0.3441388584120903,0.46172673913215073,0.335554162771294,0.41742941806372186
"(64, 32)",2,96,0.0047,0.0007,7,13,0.38636024211340136,0.4707652128757324,0.3701152253353951,0.4384583597896043
"(64, 32)",2,96,0.0047,0.0007,8,13,0.38711797033560486,0.464367463979878,0.3662175753953674,0.43145115184793525
"(64, 32)",2,96,0.0047,0.0007,9,15,0.3451953755287321,0.4630385430649674,0.33287827141555276,0.4224923688552612
"(64, 32)",2,96,0.0047,0.0007,10,12,0.37966825229382467,0.48116447583977706,0.37053443149458865,0.4449698980106248
"(64, 32)",2,96,0.0047,0.0008,6,15,0.34626284594837337,0.46221875768540127,0.33313736067981986,0.41671563057677025
"(64, 32)",2,96,0.0047,0.0008,7,15,0.34803325846400535,0.477322712558235,0.33083413012332413,0.42586952309594556
"(64, 32)",2,96,0.0047,0.0008,8,13,0.38461470597842506,0.4643086974675963,0.36525488983640114,0.4308536526521371
"(64, 32)",2,96,0.0047,0.0008,9,15,0.3494751283368602,0.465915521445215,0.33417977768302193,0.42755675797093823
"(64, 32)",2,96,0.0047,0.0008,10,12,0.37975266868002616,0.4811923336396821,0.3705621194036819,0.4449304727408856
"(64, 32)",2,96,0.0047,0.0009,6,15,0.3430344150588785,0.4630719959558939,0.33403663287997093,0.41618626406185666
"(64, 32)",2,96,0.0047,0.0009,7,13,0.38738106785824195,0.472104023734888,0.3690914902612305,0.43683611652129883
"(64, 32)",2,96,0.0047,0.0009,8,13,0.3856322644773824,0.46376990910323007,0.36511082258795835,0.43060139753164095
"(64, 32)",2,96,0.0047,0.0009,9,13,0.3916057369559459,0.4606602535085943,0.3760397702850659,0.43961301740780917
"(64, 32)",2,96,0.0047,0.0009,10,12,0.37886997121484056,0.4815708462042035,0.36913892266586384,0.4450169554502942
"(64, 32)",2,96,0.0048,0.0001,6,13,0.378750505380964,0.47984087810956927,0.35749746368959373,0.43909526048319625
"(64, 32)",2,96,0.0048,0.0001,7,12,0.36497308684871543,0.48424461117799017,0.3574992312186001,0.4471008529113893
"(64, 32)",2,96,0.0048,0.0001,8,12,0.3740355842198641,0.4759279521712639,0.3643604133308048,0.4399359761090516
"(64, 32)",2,96,0.0048,0.0001,9,13,0.39097810790625914,0.4614821114424367,0.376693191095004,0.436973691036666
"(64, 32)",2,96,0.0048,0.0001,10,12,0.37621182343358517,0.4820254680745617,0.36612516908262555,0.4441845977995675
"(64, 32)",2,96,0.0048,0.0002,6,15,0.3444981136726772,0.4644297896977037,0.32669891924163513,0.41640689997704255
"(64, 32)",2,96,0.0048,0.0002,7,12,0.3697235143053346,0.48541287448686526,0.3576047567310951,0.44503938466078147
"(64, 32)",2,96,0.0048,0.0002,8,13,0.37878991963534747,0.46101705901810003,0.36689212393152293,0.4349640708380859
"(64, 32)",2,96,0.0048,0.0002,9,13,0.39300202193333256,0.46252148082351213,0.3796865727571913,0.4419346791660291
"(64, 32)",2,96,0.0048,0.0002,10,12,0.3740609204998446,0.4815904443157675,0.3639627960169585,0.44327900634108
"(64, 32)",2,96,0.0048,0.0003,6,15,0.3473799611575141,0.47011072296095585,0.3270283500465599,0.4155153340385071
"(64, 32)",2,96,0.0048,0.0003,7,12,0.3695297986141327,0.4851841414805493,0.35827988777016295,0.44478704189761153
"(64, 32)",2,96,0.0048,0.0003,8,13,0.3809527183144343,0.46100167108235207,0.36424923055018765,0.4318323748064831
"(64, 32)",2,96,0.0048,0.0003,9,13,0.3932082430675504,0.4619870857827209,0.3767313663244508,0.43915663574013314
"(64, 32)",2,96,0.0048,0.0003,10,12,0.37747045985892,0.48114615273080785,0.36512607454975854,0.44151166330116653
"(64, 32)",2,96,0.0048,0.0004,6,15,0.34994310953866065,0.46714385370845257,0.3367829793038606,0.41790611092347346
"(64, 32)",2,96,0.0048,0.0004,7,12,0.36940285545466917,0.4853961440049107,0.35773932803432035,0.4453637949050965
"(64, 32)",2,96,0.0048,0.0004,8,13,0.37949850700168053,0.458282384331147,0.36099827696630404,0.42735417209799137
"(64, 32)",2,96,0.0048,0.0004,9,13,0.3908139928718191,0.46258907458526927,0.3770246261198127,0.4398811224387877
"(64, 32)",2,96,0.0048,0.0004,10,12,0.3743588733867884,0.48161225904083466,0.3660289752553372,0.4448653005271869
"(64, 32)",2,96,0.0048,0.0005,6,15,0.34162348961783207,0.45903478606872855,0.3230529772745293,0.40529649528007583
"(64, 32)",2,96,0.0048,0.0005,7,12,0.36916528531538817,0.4867873353099598,0.3581384984087943,0.4464983318135519
"(64, 32)",2,96,0.0048,0.0005,8,13,0.3788775788067456,0.4583660589136754,0.3626325889903627,0.43002259254499203
"(64, 32)",2,96,0.0048,0.0005,9,15,0.35707992458305465,0.47501879763513716,0.33861843470235914,0.4282209981524821
"(64, 32)",2,96,0.0048,0.0005,10,12,0.3744187192794055,0.48133814353218063,0.3665187468117258,0.44498076097205946
"(64, 32)",2,96,0.0048,0.0006,6,15,0.3425774187503567,0.4625004178944144,0.3318320565245494,0.41499935289970213
"(64, 32)",2,96,0.0048,0.0006,7,12,0.36888460549434615,0.4864179429456492,0.3580794646478982,0.44614833955116556
"(64, 32)",2,96,0.0048,0.0006,8,13,0.3801376454451326,0.460338485546599,0.36164370800260265,0.4296650514283817
"(64, 32)",2,96,0.0048,0.0006,9,13,0.39153115280074796,0.461591125900623,0.37492492499071056,0.43780218069893717
"(64, 32)",2,96,0.0048,0.0006,10,12,0.37810865023558266,0.4810930679865719,0.3676021846906558,0.44369414782156064
"(64, 32)",2,96,0.0048,0.0007,6,15,0.3422532407208608,0.4626973985916058,0.32800948964626875,0.4079360923871916
"(64, 32)",2,96,0.0048,0.0007,7,13,0.3854062608354915,0.47428004594183276,0.36873565368257943,0.4394577380921768
"(64, 32)",2,96,0.0048,0.0007,8,13,0.37956919693140356,0.4596751666600408,0.3589855930968813,0.42766998906561415
"(64, 32)",2,96,0.0048,0.0007,9,15,0.3549210910200865,0.4713684199694529,0.33385506349967925,0.4240315196709672
"(64, 32)",2,96,0.0048,0.0007,10,12,0.3750668010154875,0.48220247069641237,0.36593653777100116,0.44484197907281026
"(64, 32)",2,96,0.0048,0.0008,6,15,0.3401635297313815,0.4619468159154091,0.32097134489555923,0.404698189965523
"(64, 32)",2,96,0.0048,0.0008,7,12,0.367148207377307,0.48643065143316316,0.35666670722710897,0.44551280220247297
"(64, 32)",2,96,0.0048,0.0008,8,13,0.38119129290678755,0.4631191318002165,0.3663950452106192,0.4336973396775681
"(64, 32)",2,96,0.0048,0.0008,9,13,0.38907595144512847,0.4612461936065644,0.3767368389782257,0.43925456765906895
"(64, 32)",2,96,0.0048,0.0008,10,12,0.3750537319447944,0.4821963949256073,0.365921911273787,0.4448329574391528
"(64, 32)",2,96,0.0048,0.0009,6,15,0.3439509750614395,0.45695901429924884,0.3181960812711421,0.4011902565929183
"(64, 32)",2,96,0.0048,0.0009,7,12,0.3671034521379499,0.4863152641021238,0.35666811174978325,0.44545335869670377
"(64, 32)",2,96,0.0048,0.0009,8,12,0.3702492324218681,0.4771886788946402,0.36265439876507316,0.4397908972340326
"(64, 32)",2,96,0.0048,0.0009,9,13,0.38973092496189304,0.4596396713249471,0.3754231854274558,0.43825326332833775
"(64, 32)",2,96,0.0048,0.0009,10,12,0.3750185798548211,0.48221253116918106,0.36590167381393734,0.4448092210827771
"(64, 32)",2,96,0.0049,0.0001,6,13,0.3703249244628667,0.4739229560170796,0.36382750842161227,0.44462980629180576
"(64, 32)",2,96,0.0049,0.0001,7,12,0.3665323117203561,0.4868802004707403,0.3566672128862654,0.4471570521188632
"(64, 32)",2,96,0.0049,0.0001,8,12,0.3749553243775343,0.47621962212240104,0.3652147710314626,0.4406175265811742
"(64, 32)",2,96,0.0049,0.0001,9,13,0.3973621749242491,0.4667451161490506,0.3805258226909916,0.441344037656762
"(64, 32)",2,96,0.0049,0.0001,10,12,0.3737810211451179,0.48216255681160536,0.36414692104535257,0.44303270906168185
"(64, 32)",2,96,0.0049,0.0002,6,13,0.3730930174528213,0.47736166958995574,0.3581376296576149,0.4393101847775037
"(64, 32)",2,96,0.0049,0.0002,7,13,0.38455686391725746,0.4736752200923061,0.3651428043307603,0.43741351020798097
"(64, 32)",2,96,0.0049,0.0002,8,12,0.37853104645365476,0.47659282253196833,0.3686512591262573,0.4415451481564658
"(64, 32)",2,96,0.0049,0.0002,9,13,0.3969043679061716,0.46733277612192947,0.3829794097482793,0.4450179733736282
"(64, 32)",2,96,0.0049,0.0002,10,15,0.3530200523770825,0.46123423670128405,0.3289668802295099,0.4133019479337525
"(64, 32)",2,96,0.0049,0.0003,6,13,0.3714425829280278,0.4733102856928414,0.3534862726482637,0.43286275470336655
